"YEAR","COMP","DATE","TEMP","PRECIP","WING","BUCKET","SPECIES","COUNT","SEX","TP","DAY"
1994,"45","9/28/1994",54,"WET","BR","2","MYGA","1","F",3,21
1994,"45","9/28/1994",54,"WET","C","IN","SOCI","1","F",3,21
1994,"45","9/28/1994",54,"WET","C","IN","MYGA","1","M",3,21
1994,"45","9/28/1994",54,"WET","C","MID","MYGA","1","M",3,21
1994,"45","9/28/1994",54,"WET","CR","1","SOHO","1","U",3,21
1994,"45","9/28/1994",54,"WET","CR","1","PELE","1","F",3,21
1994,"45","9/28/1994",54,"WET","CR","2","SOCI","1","U",3,21
1994,"45","9/28/1994",54,"WET","CR","2","SOCI","1","U",3,21
1994,"45","9/28/1994",54,"WET","CR","2","SOCI","1","U",3,21
1994,"45","9/28/1994",54,"WET","CR","2","SOCI","1","M",3,21
1994,"5&6","9/28/1994",54,"WET","A","MID","MIPE","1","M",3,21
1994,"5&6","9/28/1994",54,"WET","AR","2","SYCO","1","F",3,21
1994,"5&6","9/28/1994",54,"WET","B","IN","SOCI","1","U",3,21
1994,"5&6","9/28/1994",54,"WET","B","MID","MIPE","1","M",3,21
1994,"5&6","9/28/1994",54,"WET","BR","2","SOCI","1","F",3,21
1994,"5&6","9/28/1994",54,"WET","BR","2","PELE","1","M",3,21
1994,"5&6","9/28/1994",54,"WET","C","IN","SOHO","1","U",3,21
1994,"5&6","9/28/1994",54,"WET","CR","1","PELE","1","M",3,21
1994,"5&6","9/28/1994",54,"WET","CR","2","SOFU","1","U",3,21
1994,"CC","9/28/1994",54,"WET","A","IN","SOCI","1","U",3,21
1994,"CC","9/28/1994",54,"WET","A","MID","SOCI","1","U",3,21
1994,"CC","9/28/1994",54,"WET","B","IN","SOCI","1","U",3,21
1994,"CC","9/28/1994",54,"WET","B","MID","SOHO","1","U",3,21
1994,"CC","9/28/1994",54,"WET","B","MID","PELE","1","F",3,21
1994,"CC","9/28/1994",54,"WET","BR","2","MYGA","1","M",3,21
1994,"CC","9/28/1994",54,"WET","C","IN","SOCI","1","U",3,21
1994,"CC","9/28/1994",54,"WET","C","IN","SOCI","1","M",3,21
1994,"CC","9/28/1994",54,"WET","C","MID","SOCI","1","U",3,21
1994,"CC","9/28/1994",54,"WET","C","OUT","PELE","1","M",3,21
1994,"42","9/29/1994",48,"WET","A","OUT","NAIN","1","F",3,22
1994,"42","9/29/1994",48,"WET","CR","1","SOCI","1","U",3,22
1994,"45","9/29/1994",48,"WET","C","IN","SOCI","1","U",3,22
1994,"CC","9/29/1994",48,"WET","AR","1","SOCI","1","U",3,22
1994,"CC","9/29/1994",48,"WET","C","OUT","SOCI","1","U",3,22
1994,"45","9/30/1994",45,"WET","A","MID","SOCI","1","U",3,23
1994,"45","9/30/1994",45,"WET","B","IN","MYGA","1","M",3,23
1994,"45","9/30/1994",45,"WET","BR","2","BLBR","1","U",3,23
1994,"45","9/30/1994",45,"WET","C","IN","NAIN","1","F",3,23
1994,"45","10/1/1994",42,"DRY","BR","2","TAST","1","F",3,24
1994,"CC","10/1/1994",42,"DRY","A","IN","PEMA","1","F",3,24
1994,"CC","10/1/1994",42,"DRY","AR","1","SOCI","1","U",3,24
1994,"CC","10/1/1994",42,"DRY","C","IN","MYGA","1","F",3,24
1994,"CC","10/3/1994",39,"DRY","BR","1","SOCI","1","U",3,26
1994,"CC","10/3/1994",39,"DRY","BR","1","SOCI","1","U",3,26
1994,"42","10/4/1994",45,"DRY","A","MID","NAIN","1","F",3,27
1994,"CC","10/4/1994",45,"DRY","BR","1","PELE","1","M",3,27
1994,"42","10/5/1994",39,"DRY","A","OUT","NAIN","1","F",3,28
1994,"42","10/5/1994",39,"DRY","CR","2","MYGA","1","F",3,28
1994,"45","10/5/1994",39,"DRY","CR","1","PELE","1","F",3,28
1994,"45","10/6/1994",36,"DRY","C","MID","PEMA","1","M",3,29
1994,"45","10/7/1994",40,"DRY","C","MID","PEMA","1","F",3,30
1994,"CC","10/7/1994",40,"DRY","A","OUT","PELE","1","M",3,30
1995,"42","7/25/1995",63,"DRY","A","IN","PELE","1","M",1,1
1995,"42","7/25/1995",63,"DRY","AR","1","PELE","1","F",1,1
1995,"42","7/25/1995",63,"DRY","B","IN","SOCI","1","U",1,1
1995,"42","7/25/1995",63,"DRY","B","OUT","SOCI","1","M",1,1
1995,"42","7/25/1995",63,"DRY","C","IN","SOCI","1","U",1,1
1995,"42","7/25/1995",63,"DRY","CR","2","SOCI","1","M",1,1
1995,"42","7/25/1995",63,"DRY","CR","2","PEMA","1","M",1,1
1995,"45","7/25/1995",63,"DRY","A","OUT","PELE","1","F",1,1
1995,"45","7/25/1995",63,"DRY","B","IN","MYGA","1","M",1,1
1995,"45","7/25/1995",63,"DRY","B","OUT","PELE","1","F",1,1
1995,"5&6","7/25/1995",63,"DRY","A","MID","PELE","1","M",1,1
1995,"5&6","7/25/1995",63,"DRY","B","MID","SOCI","1","M",1,1
1995,"5&6","7/25/1995",63,"DRY","B","OUT","BLBR","1","U",1,1
1995,"5&6","7/25/1995",63,"DRY","B","OUT","MYGA","1","F",1,1
1995,"5&6","7/25/1995",63,"DRY","B","OUT","MIPI","1","M",1,1
1995,"5&6","7/25/1995",63,"DRY","BR","1","BLBR","1","U",1,1
1995,"5&6","7/25/1995",63,"DRY","Z","CTR","PELE","1","M",1,1
1995,"CC","7/25/1995",63,"DRY","A","MID","PELE","1","M",1,1
1995,"CC","7/25/1995",63,"DRY","AR","2","SOCI","1","M",1,1
1995,"CC","7/25/1995",63,"DRY","BR","1","PELE","1","M",1,1
1995,"CC","7/25/1995",63,"DRY","C","MID","MYGA","1","F",1,1
1995,"CC","7/25/1995",63,"DRY","C","OUT","PEMA","1","F",1,1
1995,"CC","7/25/1995",63,"DRY","C","OUT","PEMA","1","F",1,1
1995,"42","7/26/1995",67,"WET","A","IN","SOCI","1","U",1,2
1995,"42","7/26/1995",67,"WET","BR","1","MYGA","1","M",1,2
1995,"42","7/26/1995",67,"WET","C","IN","PELE","1","F",1,2
1995,"42","7/26/1995",67,"WET","CR","2","MYGA","1","F",1,2
1995,"45","7/26/1995",67,"WET","B","OUT","PEMA","1","F",1,2
1995,"45","7/26/1995",67,"WET","BR","1","BLBR","1","U",1,2
1995,"45","7/26/1995",67,"WET","C","MID","PEMA","1","M",1,2
1995,"45","7/26/1995",67,"WET","C","OUT","MYGA","1","F",1,2
1995,"5&6","7/26/1995",67,"WET","B","MID","PEMA","1","M",1,2
1995,"5&6","7/26/1995",67,"WET","B","OUT","SOCI","1","U",1,2
1995,"5&6","7/26/1995",67,"WET","BR","2","MYGA","1","F",1,2
1995,"CC","7/26/1995",67,"WET","A","MID","PELE","1","F",1,2
1995,"CC","7/26/1995",67,"WET","AR","1","SOCI","1","F",1,2
1995,"CC","7/26/1995",67,"WET","C","MID","PEMA","1","F",1,2
1995,"45","7/27/1995",63,"WET","B","IN","MYGA","1","M",1,3
1995,"5&6","7/27/1995",63,"WET","A","OUT","MYGA","1","M",1,3
1995,"5&6","7/27/1995",63,"WET","BR","1","MYGA","1","M",1,3
1995,"5&6","7/27/1995",63,"WET","BR","2","MYGA","1","F",1,3
1995,"CC","7/27/1995",63,"WET","C","IN","PELE","1","M",1,3
1995,"42","7/29/1995",62,"WET","A","MID","MYGA","1","F",1,5
1995,"42","7/29/1995",62,"WET","A","MID","SOCI","1","M",1,5
1995,"42","7/29/1995",62,"WET","A","OUT","SOCI","1","U",1,5
1995,"42","7/29/1995",62,"WET","AR","2","SOCI","1","U",1,5
1995,"42","7/29/1995",62,"WET","B","MID","SYCO","1","F",1,5
1995,"42","7/29/1995",62,"WET","BR","1","BLBR","1","U",1,5
1995,"42","7/29/1995",62,"WET","BR","2","SOCI","1","U",1,5
1995,"42","7/29/1995",62,"WET","C","IN","BLBR","1","U",1,5
1995,"42","7/29/1995",62,"WET","C","MID","SOCI","1","U",1,5
1995,"42","7/29/1995",62,"WET","C","MID","BLBR","1","U",1,5
1995,"42","7/29/1995",62,"WET","Z","CTR","SOCI","1","U",1,5
1995,"45","7/29/1995",62,"WET","B","OUT","SOCI","1","U",1,5
1995,"45","7/29/1995",62,"WET","C","MID","MYGA","1","M",1,5
1995,"45","7/29/1995",62,"WET","C","OUT","BLBR","1","M",1,5
1995,"5&6","7/29/1995",62,"WET","A","IN","MYGA","1","M",1,5
1995,"5&6","7/29/1995",62,"WET","A","MID","SOCI","1","U",1,5
1995,"5&6","7/29/1995",62,"WET","AR","1","SOCI","1","U",1,5
1995,"5&6","7/29/1995",62,"WET","AR","2","MYGA","1","F",1,5
1995,"5&6","7/29/1995",62,"WET","AR","2","MYGA","1","M",1,5
1995,"5&6","7/29/1995",62,"WET","CR","1","SOHO","1","U",1,5
1995,"5&6","7/29/1995",62,"WET","CR","2","MYGA","1","F",1,5
1995,"5&6","7/29/1995",62,"WET","CR","2","MYGA","1","M",1,5
1995,"5&6","7/29/1995",62,"WET","Z","CTR","MYGA","1","M",1,5
1995,"CC","7/29/1995",62,"WET","C","IN","SOCI","1","F",1,5
1995,"CC","7/29/1995",62,"WET","C","IN","MYGA","1","M",1,5
1995,"CC","7/29/1995",62,"WET","C","MID","BLBR","1","U",1,5
1995,"CC","7/29/1995",62,"WET","C","OUT","SOCI","1","F",1,5
1995,"42","7/30/1995",58,"DRY","CR","1","PELE","1","F",1,6
1995,"42","7/30/1995",58,"DRY","CR","2","PELE","1","M",1,6
1995,"45","7/30/1995",58,"DRY","A","MID","BLBR","1","U",1,6
1995,"5&6","7/30/1995",58,"DRY","A","MID","MYGA","1","M",1,6
1995,"5&6","7/30/1995",58,"DRY","AR","2","SOCI","1","U",1,6
1995,"45","7/31/1995",56,"DRY","CR","2","PELE","1","M",1,7
1995,"45","8/2/1995",65,"DRY","B","IN","SOCI","1","U",1,9
1995,"45","8/2/1995",65,"DRY","B","OUT","PELE","1","F",1,9
1995,"45","8/2/1995",65,"DRY","C","MID","PEMA","1","F",1,9
1995,"CC","8/2/1995",65,"DRY","C","MID","PELE","1","F",1,9
1995,"42","8/3/1995",63,"WET","A","IN","PELE","1","M",1,10
1995,"42","8/3/1995",63,"WET","A","OUT","MYGA","1","F",1,10
1995,"42","8/3/1995",63,"WET","AR","1","PELE","1","F",1,10
1995,"42","8/3/1995",63,"WET","B","IN","BLBR","1","U",1,10
1995,"42","8/3/1995",63,"WET","B","MID","MYGA","1","M",1,10
1995,"42","8/3/1995",63,"WET","C","MID","SOCI","1","U",1,10
1995,"42","8/3/1995",63,"WET","CR","1","PEMA","1","M",1,10
1995,"45","8/3/1995",63,"WET","A","MID","MYGA","1","M",1,10
1995,"45","8/3/1995",63,"WET","AR","1","SOCI","1","U",1,10
1995,"45","8/3/1995",63,"WET","B","OUT","MYGA","1","F",1,10
1995,"45","8/3/1995",63,"WET","BR","1","SOCI","1","M",1,10
1995,"45","8/3/1995",63,"WET","BR","2","SOCI","1","U",1,10
1995,"45","8/3/1995",63,"WET","BR","2","PELE","1","F",1,10
1995,"45","8/3/1995",63,"WET","CR","1","MYGA","1","F",1,10
1995,"45","8/3/1995",63,"WET","CR","2","SOCI","1","M",1,10
1995,"5&6","8/3/1995",63,"WET","A","MID","MYGA","1","M",1,10
1995,"5&6","8/3/1995",63,"WET","C","MID","SOCI","1","U",1,10
1995,"5&6","8/3/1995",63,"WET","Z","CTR","MYGA","1","F",1,10
1995,"CC","8/3/1995",63,"WET","BR","1","PELE","1","F",1,10
1995,"CC","8/3/1995",63,"WET","BR","1","SOCI","1","M",1,10
1995,"42","8/22/1995",60,"DRY","A","IN","PEMA","1","F",2,11
1995,"42","8/22/1995",60,"DRY","A","MID","SOCI","1","U",2,11
1995,"42","8/22/1995",60,"DRY","A","OUT","PELE","1","M",2,11
1995,"42","8/22/1995",60,"DRY","C","IN","PELE","1","F",2,11
1995,"45","8/22/1995",60,"DRY","C","MID","PELE","1","F",2,11
1995,"45","8/22/1995",60,"DRY","C","MID","PEMA","1","M",2,11
1995,"5&6","8/22/1995",60,"DRY","A","MID","MYGA","1","F",2,11
1995,"5&6","8/22/1995",60,"DRY","B","MID","PEMA","1","F",2,11
1995,"CC","8/22/1995",60,"DRY","AR","1","PELE","1","F",2,11
1995,"CC","8/22/1995",60,"DRY","C","MID","PELE","1","F",2,11
1995,"CC","8/22/1995",60,"DRY","C","OUT","PELE","1","F",2,11
1995,"CC","8/22/1995",60,"DRY","CR","2","PELE","1","F",2,11
1995,"42","8/23/1995",58,"DRY","C","OUT","BLBR","1","U",2,12
1995,"45","8/23/1995",58,"DRY","A","MID","SOCI","1","U",2,12
1995,"45","8/23/1995",58,"DRY","A","MID","PELE","1","M",2,12
1995,"45","8/23/1995",58,"DRY","BR","2","PELE","1","M",2,12
1995,"5&6","8/23/1995",58,"DRY","A","OUT","PELE","1","F",2,12
1995,"CC","8/23/1995",58,"DRY","CR","2","SOHO","1","U",2,12
1995,"42","8/24/1995",57,"WET","AR","1","PELE","1","M",2,13
1995,"42","8/24/1995",57,"WET","B","MID","MYGA","1","F",2,13
1995,"42","8/24/1995",57,"WET","C","MID","PEMA","1","F",2,13
1995,"42","8/24/1995",57,"WET","CR","2","SOCI","1","U",2,13
1995,"5&6","8/24/1995",57,"WET","B","MID","MYGA","1","M",2,13
1995,"5&6","8/24/1995",57,"WET","B","OUT","SOCI","1","M",2,13
1995,"5&6","8/24/1995",57,"WET","CR","1","BLBR","1","U",2,13
1995,"CC","8/24/1995",57,"WET","A","OUT","SOHO","1","U",2,13
1995,"CC","8/24/1995",57,"WET","AR","2","PEMA","1","M",2,13
1995,"CC","8/24/1995",57,"WET","B","IN","PELE","1","F",2,13
1995,"CC","8/24/1995",57,"WET","C","IN","SOCI","1","U",2,13
1995,"5&6","8/25/1995",50,"DRY","BR","1","BLBR","1","F",2,14
1995,"CC","8/25/1995",50,"DRY","BR","1","MYGA","1","F",2,14
1995,"CC","8/25/1995",50,"DRY","C","MID","PEMA","1","M",2,14
1995,"42","8/26/1995",44,"DRY","CR","2","PELE","1","F",2,15
1995,"5&6","8/26/1995",44,"DRY","A","OUT","PELE","1","F",2,15
1995,"42","8/27/1995",51,"WET","BR","2","SOCI","1","M",2,16
1995,"45","8/27/1995",51,"WET","B","IN","SOCI","1","U",2,16
1995,"45","8/27/1995",51,"WET","C","MID","SOCI","1","U",2,16
1995,"42","8/28/1995",40,"DRY","AR","1","BLBR","1","F",2,17
1995,"42","8/28/1995",40,"DRY","C","MID","PELE","1","M",2,17
1995,"42","8/28/1995",40,"DRY","CR","1","PELE","1","M",2,17
1995,"CC","8/28/1995",40,"DRY","BR","2","PELE","1","F",2,17
1995,"42","8/30/1995",52,"DRY","CR","2","PEMA","1","M",2,19
1995,"42","8/30/1995",52,"DRY","CR","2","PEMA","1","M",2,19
1995,"45","8/30/1995",52,"DRY","A","OUT","MYGA","1","F",2,19
1995,"45","8/30/1995",52,"DRY","C","MID","PELE","1","M",2,19
1995,"45","8/30/1995",52,"DRY","CR","2","PEMA","1","F",2,19
1995,"5&6","8/30/1995",52,"DRY","B","MID","MYGA","1","M",2,19
1995,"5&6","8/30/1995",52,"DRY","CR","2","PEMA","1","F",2,19
1995,"CC","8/30/1995",52,"DRY","AR","1","PEMA","1","M",2,19
1995,"CC","8/30/1995",52,"DRY","BR","1","PELE","1","F",2,19
1995,"CC","8/30/1995",52,"DRY","BR","1","PEMA","1","M",2,19
1995,"CC","8/30/1995",52,"DRY","BR","2","PELE","1","F",2,19
1995,"CC","8/30/1995",52,"DRY","C","IN","MYGA","1","F",2,19
1995,"CC","8/30/1995",52,"DRY","C","OUT","PELE","1","F",2,19
1995,"5&6","8/31/1995",52,"DRY","A","IN","PELE","1","M",2,20
1995,"CC","8/31/1995",52,"DRY","CR","2","PELE","1","M",2,20
1995,"42","9/20/1995",33,"DRY","A","IN","MYGA","1","M",3,21
1995,"42","9/20/1995",33,"DRY","B","OUT","SOCI","1","U",3,21
1995,"42","9/20/1995",33,"DRY","B","OUT","PEMA","1","M",3,21
1995,"42","9/20/1995",33,"DRY","C","IN","PELE","1","M",3,21
1995,"42","9/20/1995",33,"DRY","C","MID","PELE","1","F",3,21
1995,"42","9/20/1995",33,"DRY","CR","1","PEMA","1","F",3,21
1995,"45","9/20/1995",33,"DRY","A","MID","PELE","1","F",3,21
1995,"45","9/20/1995",33,"DRY","B","IN","SOCI","1","U",3,21
1995,"45","9/20/1995",33,"DRY","B","IN","PELE","1","F",3,21
1995,"45","9/20/1995",33,"DRY","B","OUT","MYGA","1","F",3,21
1995,"45","9/20/1995",33,"DRY","B","OUT","PEMA","1","M",3,21
1995,"45","9/20/1995",33,"DRY","C","MID","PEMA","1","F",3,21
1995,"45","9/20/1995",33,"DRY","CR","1","PEMA","1","M",3,21
1995,"45","9/20/1995",33,"DRY","CR","2","PEMA","1","F",3,21
1995,"5&6","9/20/1995",33,"DRY","A","OUT","PEMA","1","F",3,21
1995,"5&6","9/20/1995",33,"DRY","B","OUT","SOFU","1","F",3,21
1995,"5&6","9/20/1995",33,"DRY","B","OUT","MYGA","1","M",3,21
1995,"5&6","9/20/1995",33,"DRY","C","MID","MYGA","1","F",3,21
1995,"5&6","9/20/1995",33,"DRY","C","MID","MYGA","1","M",3,21
1995,"5&6","9/20/1995",33,"DRY","CR","1","SOCI","1","U",3,21
1995,"CC","9/20/1995",33,"DRY","C","MID","SOHO","1","U",3,21
1995,"42","9/21/1995",40,"DRY","A","IN","BLBR","1","U",3,22
1995,"42","9/21/1995",40,"DRY","A","IN","BLBR","1","U",3,22
1995,"42","9/21/1995",40,"DRY","A","MID","BLBR","1","U",3,22
1995,"42","9/21/1995",40,"DRY","A","MID","SOCI","1","U",3,22
1995,"42","9/21/1995",40,"DRY","B","MID","PELE","1","F",3,22
1995,"45","9/21/1995",40,"DRY","B","MID","SOCI","1","U",3,22
1995,"45","9/21/1995",40,"DRY","C","MID","PEMA","1","M",3,22
1995,"45","9/21/1995",40,"DRY","CR","1","MYGA","1","M",3,22
1995,"5&6","9/21/1995",40,"DRY","A","OUT","PELE","1","F",3,22
1995,"5&6","9/21/1995",40,"DRY","B","IN","PEMA","1","F",3,22
1995,"5&6","9/21/1995",40,"DRY","C","MID","SOCI","1","U",3,22
1995,"5&6","9/21/1995",40,"DRY","CR","1","BLBR","1","U",3,22
1995,"5&6","9/21/1995",40,"DRY","CR","2","SOCI","1","U",3,22
1995,"CC","9/21/1995",40,"DRY","C","OUT","PELE","1","M",3,22
1995,"42","9/22/1995",51,"WET","BR","2","SOCI","1","U",3,23
1995,"45","9/22/1995",51,"WET","A","IN","PELE","1","M",3,23
1995,"45","9/22/1995",51,"WET","AR","1","MYGA","1","M",3,23
1995,"45","9/22/1995",51,"WET","B","MID","PEMA","1","F",3,23
1995,"45","9/22/1995",51,"WET","C","MID","PEMA","1","F",3,23
1995,"5&6","9/22/1995",51,"WET","CR","1","SOCI","1","U",3,23
1995,"5&6","9/22/1995",51,"WET","CR","1","SOCI","1","U",3,23
1995,"CC","9/22/1995",51,"WET","A","IN","SOCI","1","U",3,23
1995,"CC","9/22/1995",51,"WET","B","IN","SOCI","1","M",3,23
1995,"42","9/23/1995",35,"WET","A","IN","MYGA","1","F",3,24
1995,"42","9/23/1995",35,"WET","A","OUT","MYGA","1","M",3,24
1995,"42","9/23/1995",35,"WET","A","OUT","MYGA","1","M",3,24
1995,"42","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"42","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"42","9/23/1995",35,"WET","B","OUT","BLBR","1","U",3,24
1995,"42","9/23/1995",35,"WET","BR","1","BLBR","1","U",3,24
1995,"42","9/23/1995",35,"WET","BR","1","SOFU","1","U",3,24
1995,"42","9/23/1995",35,"WET","C","IN","SOCI","1","U",3,24
1995,"42","9/23/1995",35,"WET","C","IN","SOCI","1","U",3,24
1995,"42","9/23/1995",35,"WET","C","MID","SYCO","1","F",3,24
1995,"42","9/23/1995",35,"WET","CR","1","SOCI","1","U",3,24
1995,"42","9/23/1995",35,"WET","CR","1","MYGA","1","F",3,24
1995,"42","9/23/1995",35,"WET","CR","1","MYGA","1","M",3,24
1995,"45","9/23/1995",35,"WET","A","IN","MYGA","1","F",3,24
1995,"45","9/23/1995",35,"WET","A","IN","SYCO","1","F",3,24
1995,"45","9/23/1995",35,"WET","A","MID","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","A","OUT","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"45","9/23/1995",35,"WET","B","OUT","SOCI","1","U",3,24
1995,"45","9/23/1995",35,"WET","B","OUT","PEMA","1","M",3,24
1995,"45","9/23/1995",35,"WET","BR","1","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","BR","2","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","BR","2","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","BR","2","PELE","1","M",3,24
1995,"45","9/23/1995",35,"WET","C","MID","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","C","MID","MYGA","1","F",3,24
1995,"45","9/23/1995",35,"WET","C","OUT","PELE","1","F",3,24
1995,"45","9/23/1995",35,"WET","CR","1","SOCI","1","U",3,24
1995,"45","9/23/1995",35,"WET","CR","1","BLBR","1","U",3,24
1995,"45","9/23/1995",35,"WET","CR","1","MYGA","1","F",3,24
1995,"45","9/23/1995",35,"WET","CR","2","SOCI","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","A","MID","SOCI","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","A","MID","MYGA","1","F",3,24
1995,"5&6","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","AR","2","SOCI","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","BR","2","MYGA","1","F",3,24
1995,"5&6","9/23/1995",35,"WET","C","IN","BLBR","1","U",3,24
1995,"5&6","9/23/1995",35,"WET","CR","2","BLBR","1","U",3,24
1995,"CC","9/23/1995",35,"WET","BR","1","SOCI","1","U",3,24
1995,"42","9/24/1995",28,"DRY","A","OUT","SYCO","1","M",3,25
1995,"45","9/24/1995",28,"DRY","C","OUT","PEMA","1","M",3,25
1995,"5&6","9/24/1995",28,"DRY","CR","2","BLBR","1","U",3,25
1995,"42","9/25/1995",31,"DRY","BR","1","SOCI","1","F",3,26
1995,"45","9/25/1995",31,"DRY","A","MID","SOCI","1","U",3,26
1995,"45","9/25/1995",31,"DRY","BR","2","PEMA","1","M",3,26
1995,"5&6","9/25/1995",31,"DRY","A","OUT","PEMA","1","M",3,26
1995,"42","9/26/1995",49,"WET","A","MID","SOCI","1","U",3,27
1995,"42","9/26/1995",49,"WET","AR","1","SOCI","1","U",3,27
1995,"42","9/26/1995",49,"WET","AR","1","SOCI","1","U",3,27
1995,"42","9/26/1995",49,"WET","B","IN","BLBR","1","M",3,27
1995,"42","9/26/1995",49,"WET","B","MID","BLBR","1","F",3,27
1995,"42","9/26/1995",49,"WET","B","OUT","BLBR","1","U",3,27
1995,"42","9/26/1995",49,"WET","B","OUT","PEMA","1","M",3,27
1995,"42","9/26/1995",49,"WET","BR","1","SOCI","1","U",3,27
1995,"42","9/26/1995",49,"WET","BR","2","PEMA","1","F",3,27
1995,"42","9/26/1995",49,"WET","C","OUT","BLBR","1","U",3,27
1995,"42","9/26/1995",49,"WET","CR","1","BLBR","1","U",3,27
1995,"42","9/26/1995",49,"WET","CR","2","BLBR","1","U",3,27
1995,"42","9/26/1995",49,"WET","CR","2","MYGA","1","F",3,27
1995,"45","9/26/1995",49,"WET","BR","1","MYGA","1","F",3,27
1995,"45","9/26/1995",49,"WET","CR","2","MYGA","1","M",3,27
1995,"5&6","9/26/1995",49,"WET","A","MID","BLBR","1","U",3,27
1995,"5&6","9/26/1995",49,"WET","A","OUT","PEMA","1","F",3,27
1995,"5&6","9/26/1995",49,"WET","B","MID","PELE","1","M",3,27
1995,"CC","9/26/1995",49,"WET","AR","2","SOCI","1","M",3,27
1995,"42","9/27/1995",51,"WET","A","IN","SOCI","1","F",3,28
1995,"42","9/27/1995",51,"WET","A","MID","MYGA","1","F",3,28
1995,"42","9/27/1995",51,"WET","A","MID","MYGA","1","F",3,28
1995,"42","9/27/1995",51,"WET","B","IN","SOCI","1","U",3,28
1995,"42","9/27/1995",51,"WET","BR","2","PEMA","1","M",3,28
1995,"42","9/27/1995",51,"WET","C","IN","SOCI","1","U",3,28
1995,"42","9/27/1995",51,"WET","C","IN","MYGA","1","F",3,28
1995,"42","9/27/1995",51,"WET","C","OUT","SYCO","1","F",3,28
1995,"42","9/27/1995",51,"WET","CR","1","BLBR","1","M",3,28
1995,"45","9/27/1995",51,"WET","A","IN","PEMA","1","F",3,28
1995,"45","9/27/1995",51,"WET","A","OUT","SOCI","1","U",3,28
1995,"45","9/27/1995",51,"WET","AR","2","SOCI","1","U",3,28
1995,"45","9/27/1995",51,"WET","B","MID","PEMA","1","F",3,28
1995,"45","9/27/1995",51,"WET","BR","1","BLBR","1","U",3,28
1995,"45","9/27/1995",51,"WET","BR","2","BLBR","1","U",3,28
1995,"45","9/27/1995",51,"WET","C","OUT","PEMA","1","M",3,28
1995,"45","9/27/1995",51,"WET","CR","1","BLBR","1","U",3,28
1995,"45","9/27/1995",51,"WET","CR","2","BLBR","1","U",3,28
1995,"45","9/27/1995",51,"WET","CR","2","BLBR","1","U",3,28
1995,"5&6","9/27/1995",51,"WET","A","MID","BLBR","1","M",3,28
1995,"5&6","9/27/1995",51,"WET","A","OUT","PEMA","1","M",3,28
1995,"5&6","9/27/1995",51,"WET","AR","2","SOCI","1","F",3,28
1995,"5&6","9/27/1995",51,"WET","C","IN","SOHO","1","U",3,28
1995,"5&6","9/27/1995",51,"WET","C","MID","SOCI","1","U",3,28
1995,"5&6","9/27/1995",51,"WET","CR","1","SOCI","1","U",3,28
1995,"CC","9/27/1995",51,"WET","BR","2","SOHO","1","U",3,28
1995,"45","9/28/1995",36,"DRY","BR","2","BLBR","1","M",3,29
1995,"45","9/28/1995",36,"DRY","C","MID","PEMA","1","F",3,29
1995,"5&6","9/28/1995",36,"DRY","BR","2","SOCI","1","U",3,29
1995,"5&6","9/28/1995",36,"DRY","BR","2","PELE","1","M",3,29
1995,"5&6","9/28/1995",36,"DRY","C","MID","BLBR","1","U",3,29
1995,"45","9/29/1995",26,"DRY","B","MID","PEMA","1","F",3,30
1996,"42","7/17/1996",60,"DRY","C","OUT","NAIN","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","A","IN","SOCI","1","F",1,1
1996,"CC","7/18/1996",54,"DRY","A","MID","MIPE","1","F",1,1
1996,"CC","7/18/1996",54,"DRY","AR","1","NAIN","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","MIPE","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","SOCI","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","SOCI","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","SOCI","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","SOCI","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","MID","SOCI","1","M",1,1
1996,"CC","7/18/1996",54,"DRY","C","OUT","SOCI","1","M",1,1
1996,"42","7/19/1996",57,"DRY","BR","1","SOCI","1","M",1,3
1996,"42","7/19/1996",57,"DRY","C","MID","SOCI","1","U",1,3
1996,"45","7/19/1996",57,"DRY","A","OUT","SOCI","1","U",1,3
1996,"5&6","7/19/1996",57,"DRY","AR","2","SOFU","1","U",1,1
1996,"5&6","7/19/1996",57,"DRY","B","IN","SOCI","1","F",1,1
